accnumber_hash,avg_event_source_faultRef_HASH_count,max_clearance_time,avg_event_source_clearance_time_seconds
c342a97a51ce4d0345310e61019292036394c9953e8d1a72b9882fea6e3a3888,1,4237,4237
a611bbc0a5d902fcb774ef8e0f6776f713d1e5f3df696885d1fbc33a861b1263,2,16085,24257
ca83becd7852741e8c293354f9f64c57c6a064499c500a073fa8696ee7a583df,1,12731,12731
d69c6431137570e4e55275f662a073165fbeb9d5d6b0513a99ca90b61e135b85,2,70710,69436.5
0806c34423ddd6387e4f19f6ccde4da6a7722a6c22ee102da50af014dddfbe09,3,7767,14538
c8a6afd33bd3ae2c9455ca3512aa9718466ed961f73aa3509bc088b4e47f8b5d,3,88069,142102
dfdc74ee1ff2d4ff40147d3da555ba1bc7cff5c9f7cc156c2dc221ee4dac10e1,3,165561,242801
502f02d59fc25dd187830413d93fdaf4da9701463603f4f22781e675f1f6c11d,2.5,85244,108632
7b5d20ea73a06a6837b009a40096055680aeb45dacee4095eb3e8319cccaed23,1,23,23
f3f4f818d4c265ce6e9cb9664603444363eb3feb8077e599079e1d79194cf4e9,5,246418,508214
474a1b6d0410a8a412363d7aea697dd427c1e0af5b2645b5490eead49da4c0a2,3,338706,386311
40091a215cadff0391fe0a1d22a16663c3412e531f988b37c98636c887d8bb53,1,85076,85076
b5345d364ed8afc3ba0b307f715391f485b479bfe4b606d4f2ebd29683d7b968,2,16395,19458
c94db20391972236bcca1adcd3eeafe921b2d9957605fc8478cbc4a716006171,1,2839,2839
80857abad23920a22764ba9da1b290e79ee7f24b98d7b885a7168362728f6031,3,23652,46096.5
7505203dd0305d11d3b9467c6b235c03961b49ef782b4dce153c9f13925bd572,1,89638,47975
e627585e2dd1c7c52f2bdeaf553f36a11840962f35cf679c7c64efe5977afbb1,1,79938,79938
82b83d283691895937819c6dec9e35d769de287a935bd542e8d0f43bcb49dec1,1,21811,21811
4122fb12da0e3571b81156dfc0931308b6e365802d019a5ae8f322564b6ba66d,2,39622,44042
ecc855281a254fab6537fef362fe31f3544e5d9c07933e48fd68fee4fdca1fb0,1,52376,52376
6a6f35e05afa0eaf1d186a2581047d8bc3d625dd93eb70a7c7c1ca1ff74485bc,1,47792,47792
3aea45404605777e2c68ebab5612eb0fcc3a9c5e3eac7f9838be5ad926a6d26c,1,14851,14851
ac6c5536eaf521df9ec6f901fa633a4323d316ec5510bb5032b9d00ee467202d,1,7487,7487
191eef84b0fcb36a43a8858a6424c9471401e891cb0dcfeab55a7cbd27aed21c,1,10610,10610
e5bc2078427d2f346d2708a72be5f40fdf1b28ce8241b7d9fdd2a2d74a283719,1,81976,81976
0cc387d5133cbb47c37de7fa3f42e6a96597fc77b8c8d910fb9884295aa32cc0,4,184783,404696
0f3942d894e40b45bbd940166d4a69bdc2ce158d3b628957a7a60f966e882c02,1,21415,21415
36022d5bfaa80935d263fdd008b21f88b3c0c4497da29c4f14aa2cde9678c941,2,24817,42622
e76560e3963f02f6ebd0313b2b34d2813ad54d983d52fa0856a92cd55454f257,4,77982,108476
3f9e9a0608ba34a28db89cc282d84d5c7b5f3019805c014eb371b4dc981884fb,3,1564309,651309
1348f31b09f619b0d2b569a0e2ba2250e772a6a7df0471519d5e0e38a2198c7d,2,19901,22641
d791c9841ac6955e56f887642314e37b08de1b20eaa35d68c1fe442abadca040,2,29125,34335
0ba043e4967041ae798cb30a1ee9a45e181bf844c9c1d0c47704870f637b006c,1,64244,64244
5c693c4c7a6bbffe3ac379e8282fe58c5bb0f92a7661d9d41953c3c53ad6a5ec,1,83910,83910
3ccb459a7aad9fd9fd674685676dfadbd285a9855edf3aa18d5da5cda8b6e0f3,1,9014,9014
ba2d6f28b289c494b27b8fcdf216a2fc3c8dbf3ba853be0c05eb70e98e712a52,1,11618,11618
8c2920dcd217d2b85f4a6fbd9c458dc8b9617d3add22e263713a1d975907d362,1,7499,7499
eba0fb03ecc9a3a59c6be44d88cc0785d5233bc8f6734bef14db34d37fafcb39,1,20467,20467
54762e778a3da734e1d9003d3b4a7d66574f56fb33a65d38b580ee7f30748628,1,24,24
a410e3f9a93052bc283a846a5c17d84915da1e413eb49e078fa2f907356d1014,2,2789,4657
177357c401307a78a89ec7258ffe9f5d1aaf4ab3705cdd96af4588d6d71d43cb,2,82334,137341
f65547bb6f7a7fd457a41632878ae8131a68195ecb73e23af8181a2a9c8a1583,1,85646,85646
32fdf7bd467172bc3832c2158aa425224708c62713a35ac354bebac4088be2df,1,19734,19734
12c982dffe0a62402370b30611577d4ce06e28b2c76abc7edd1bc7bbce3bc537,1.5,12750,6439.5
caf65ca4eb9ef1d173f0df2e117f89dd4cbd900bcc0f8dcd243d81439b47712d,12,224760,682068
5b5e94fbec5009b5b23abb3f9da96e1b5bef4a21f50bb7c1c4de2ae5a2dc9e92,1,88023,88023
d25dda131b3bd9ff390d732c272d16d5df7b798d60682baf29d18dd096f59714,1,256772,223882.5
334bf05d9c1bc7f13dbebab979aaeacfe58207e45bba02a189176b2590670fbb,1,22894,22894
e56e2f24fadb54de637956e8a19b83fac6ae68eafbeaf21a7150248ef6b90a2d,3,92197,145144
eeb3fab3afc86e8383f3a756c35b55dc9b15cb8dd3903bbd2a59dcbee4c7db19,1,6693,6693
6d56f75c8bdbcecc3d69108f344c16df73856bc2f4479705086c0a6651783280,1,48726,48726
6485de941d86d03faf8012ec58885eeecc2e1da0c64d1a92bef12dc295074962,1,209084,209084
ff6fd0cf1b4cd7a79d9ed8f59f06766c7652b3b0b42981caef833c08daf92e6d,1,17351,17351
1adf69bf0688492733c310e5b71845dd315bb772b276d09dd03be9661dbfba3f,1,66558,46527
c0211e73a933913bfc7adceba417994997058f4ff95eac3f1fb1183776829e70,3,75624,164970
8cbf98d1db8c5a48619379a847781dce1025481e74868a9a7ccedfa8b2b21a6c,2,151481,206179
68b83e05f240ca51575387faf11a407518773da58ba192a984b52a0d5d45ae6b,2,123486,144798
d7da1d566a6f957aeb56fc3f17358440d0ebdbdef8de0c6f9e387b10707fe5db,1,24,24
c93c9cdf26601d224f6e3e4cfda8d8ca7a869ab133cff73e07867bba65276d98,1,66686,66686
bf9141fb34b6eefd13ea638c1645b9a7d84562183c946447896c794b1e913612,4,23336,66660
c4930fe88e270af27be3924d1fc03270a0d69bd652de6f48c8dff030c99e10a0,3,75756,109026
e59c77e85cb32a67c405d017988d5f555ee1bd748e0db6347359040413e4079f,1,6785,6785
31071bb480668084976809bd5b97279fe27d5b6b5865e52b434109c58fb0f94b,2,80504,92719
4b6e8c07b45c94fc2c38a3f66a3a7abcfd53c5bcef01d2a849121c217a1a26d8,2,365718,473954
8b9cb7bb1c43f361f2d6d5a47d2a13885c7359307d3e6e608b4e16da187b0460,3,222203,307511
ec240ce4ab085a08a83d3805e2f74006b3e3342e18453d441cee0e5c03731c08,1,86351,86351
1f112320dede21dd259cc405c9139ba5187c087cfdcacc07c7898c3e6441dca6,1,27653,27653
632430e8b2b34b1e9368c4023172ae7def6b250c3cd685b6aacbeae58f2f1050,1,20386,20386
96e6e311f28231bebe17cba1c85e446c178a3e5abc1f86ecd0da24301f25b9a1,4,53878,131515
3cfa1d2cb34c96b6fb861fef509a99781117ba9f768ec7bc4328c49fa5f5c9f8,1,4639,4639
402d11cec5a57f9efe5fa0b00c871f768bf0f736b869d7026d9b3c4089dfe8a3,2,72827,47414
0307a99170854a0335a120817307170d9efd27ba322871d0722d3b8a6c7a3097,1,4927,4927
1dba6efa08eb61dfab485823454983d67f6eb417bf1ca0c4e4664d0534719df5,1,50915,42596
4390528f9d1f384e3ae0b7e24b77ddfd0f3a18a5a7fc5566c922b66b519b722a,1,16609,16609
2babf48dd904407f3426298b05eb5e9e696e77ac4f1bb658fddb907408182207,1.5,58608,32116
815160ac1aabf268aa6c2c2093abc1e07122b43a55102a534c5da468dc21df3d,3,89481,257956
53827132fdfb5b7e855212968374f439383a3756724b62b0408b457f3c31eeee,1,76641,76641
1431d14dae6220911b116cdcaa1286dce7165e0eca992be88809afac61cc4dfd,1,37027,36276
3c791e132eb35a3002f6d11c8ea15b06adc4e1b65ca28a070be3864e3561d573,1,26170,26170
4bbad3590407e88bf6307b5d077a86c87e441413ab40e75af9acb3de1b41f9e9,2,27440,45398
483659111becfd5644e45a162a7804c89df4a07be7c4bfb06ecbe584dfcb157c,1,85170,85170
2b324ae1f6e0220fa7cf9078ebbb15abda7847ec56d4a772695ee30d71985130,1,70138,70138
52c0abf83b49368d27fa7a0a92816f47bbe437df8ab751e80779670e370d3c16,4,169483,354913
986ccdb1012c9556ea781138accfdb442305f0f74338f00c1988811978e39d17,1,146357,146357
750639e0395f6c36da7e1f0d5fbbb35614c237b648b3be34219af783c573b268,2,87346,97474
0503ab698be6b781ae5d6fcf8b97f44fed6090a83176e843342fde578c0bb055,3,27685,49422
418937587af2c0edfdc38ab46ddfe76c724d0dcd1c0343e97b12466e124fe7f1,1,4416,4416
aa7c760103411ba6ad0323c61c7092b345f1e6bb228b79400be77f5caba8ee49,2,106886,157188
86c837008ee54cb8c9831c7d9720c0b8d19ec3b468c548e93b0bdbc50d687e3d,1,10186,10186
fb80e5c502f86e7652f8356449b96ab70c526f679a5b266f634f54406e6eb6ee,2,237452,317170
4a1ae582d2763213f5577d90e434cbd1cfed72d5efdd9663bf9ec768069e35be,1,6691,6691
e1b2130866d6551f75903d32fa0a20593b5ff566afb44dfd1ff2fefd7d14b8d2,2,231606,298716
122913946730eb96d25ea96495dc3a9a440efb2d3ab3d1c72e8358116189e1fc,5,169142,213156
2f3d0bf2c02352d42687fbc0c84023f30444bfefca0a9b3aa386797d84dff174,3,104522,187979
7274665533f4520d1daf7ca14adf33476d03976f953b4632d51b5673cc4800fd,1,49725,49725
9a09957e65aedf1ca3c712be3df26f03bfa923cc14969f0de7d25ef4dcd269e4,1,22798,22798
01a9aa5017c35ce0c767382feb2eb4e3caf22a7f29de5801d7938c819ccbc28a,1,3704,3704
e334b0ecd394192275c6515e763fa1de9b1dab91588e1de3472199d16f6b6a80,1,11066,11066
cdec55d6cd1b7f1d2d095fe9dcb95057653c9a2cdbfe550ac6ac8e2e30edbeb7,1,15400,15400
336c436360f14472c4b9cf8571db76204f9af1287ac419bff74b25912fbff632,1,1267,1267
821d20028e76684bb849e0a5851e82b20125b33dc38254fd2c308e257eb68387,1,18202,18202
7971f8d55b9d2b32956d6c6383c663821d8d4fd63e4d3e4d98722cb45b68e4a7,2,85729,164596
f172b3398319fe41194e94af200116895a579d1be50d215267e368880bb801c6,3,71429,118492
2a2af852a092b727a6b4ce5e845d7c7dbc55cfd4d4a14d6d5b6b47260e4965e3,1,37290,37290
8308b3cf42c59c286bbe31075520d3408cc450d2ae2c9781c2f25c54a9e62a5d,2,158858,177608
231892bae4e5b5740db9c882c18a03d7d527db9dfce5883134d8687da992a9ec,2,56306,94423
f732257e90da267a42fbc82f0b308acc1ed0defb31bbafae33540049b02f6592,1,55782,55782
7ce0f9eb5dac6aa7e7867e90ff615fee00a74e449e8e1919dd41a6fa79dc418b,1,11177,11177
4de3bd3e4edf6dac3167e73f6911ff01026286713a857dd3224cfdc4805dfcb5,1,80683,80683
dab3c89a6a5fab5b10dddad36a68f5c8ffa67fc055ed49627d17782e02be79d5,1,68508,68508
d5529c02ce0d4d116ecd62e1ce675148007aee687c57eae8d696bb171031f95d,1,52846,52846
f09b2d2a00b3573d2661b19010d51f682188758fac089a3f15a11ee1a50e88d0,1,9194,9194
e629ec46571f320744678605609ebf5655b139ef25e6bc2ab19b825fc1f9e182,1,27239,27239
966f107d26b89fda2ce5734555887af63a3d0fed2aaaae9dc0995d562f6cfabe,1,13419,13419
a4901a03c034b7993b615e0c56c51875c813e7104539d46e7afc9a541baf5a99,1,24122,24122
bfa1870c417ef0e3fdd4dadd40c197fd74f7e109341c7eae5d98df498b278dc0,3,208507,279948
bd78739d00eb3cfaaf726719e1f82b59f9807b0d91b1c92f084ee50f2ebe5b53,3,66609,141589
eb9882b2e87a7b02dfffb1c21f98c8f63d5c5eed4b40e0bbb2422bd33254afbb,1,82677,82677
f2929f7445f05bcb039a36f1d8dd7159165f729670572e54ad9683ff16d26522,1.5,86461,95791
8139095663f54715c76d5b92d7f9d054d99580cd20c291ed77b34bed139ae08c,4,26724,42216
52532e3ede3f1158f408f4d7ea5cb23ad515c8bbbee7afe2f32fcf81919d646a,4,178123,339215.5
1455ff219592b01e290d4b5c881d650688ce4a591fd6af7fcc026ae908218b0b,1,33416,33416
5b62b970ce6131996924e2baa3a75a121eb3fcb90f53e5665c369e92b6a8031b,4,145771,360711
06f4cb25a576b35c92050dab3a7837ae2ded2b5751248ab36efe87405286fae0,1,81693,42948.5
569735e706837b9a310e16ff71bf9a4477e4b956425faf9c2b489428b45ab820,1,4969,4969
e53b5b2e121bf1357f44b8feaa89b30192250a0bad9cee916d52ecb2bd5a93cb,1,80308,80308
939c3ab23e9b77369624983bcaf3499f09ed1e22400ad508197245c93fb24f77,2.5,86329,113182.5
36c85fe975caec8982424f7d9e1fb52f484ae4d52be17cd3f0c3b87e9934cb3b,2,82813,125427
9849876a8ffc8935dfc5e0a9c6c89ab1c3e37428813c75127fe598f806219377,2.5,62717,52799
f63ae6a11795ddcce4f54b52acbbf00e6d0e00deb05fe84340575d9357261b1e,2,158421,227399
f0895683d4bfb8f3182d8ac4c6a9cf9cddfe907a79b883a0d7010245267f6094,1,23009,23009
f67d4f28a1cfb7e28550ba0e305ffaedef2d39f1e8ebd903130ceec2c4c21d02,3,56926,128353
16891fab7cabbdc13ce6b7d02e55ad963a79c93a8c5fd0a4d0002434beb7c513,1,52886,38673
5f839b0fe2edf062db8fca9c99348a8d9fd4a251870692d4bb540b455fa48c9f,1,32676,32676
f143bc877ee590bfe1d397f6db53b9d16160073df61f35e26e80087c020288b6,1,57429,57429
269465eb0ffa684a6ff02149e1801482cb315ad814c152158d39b5a96d648634,1,69077,69077
c9991c48a980f8213b57a867a5600670de40776a9dceeb09fc723afa2bf362ae,1,6252,6252
1cee8c22de8c521b5ec08a670fd2464e6f650cfe70bec7125d8607f8af822dfa,1,5264,5264
f89bb35fa2fb6f5d03b83feb9f73547cab2af2230d54d990c9ec2a74d822743f,3,56225,106074
1f733d73ad84521af04a014db8a915ab6022003b31184c358163b4561e8db5c9,5,119920,300875
f5af149e3b41c2f23e00a0fdabfa4380758f8dfee70515784da069530fec2a82,1,81206,81206
87f576966840223dd5d59effe4e30be6a9ede729f7ad7b914621107b961294c8,1,13094,13094
3d7dfa1e08a7f729085f9efe075ec02336dcb8205812dbd736796a9e828b54b2,3,25888,44935
996eb700caba574e9589f3032f0d7b1c59f807860a1d7a5c11e5582a06ac5e2e,1,93690,93690
4f3fb2e78368705c78ddec7a8a33771528a3ea146164ddf0cc6379aa1704ad96,3,54074,108385
13e5f307e1fcbf8b62317dfba91e7d27faff4dfefec0e3e81f8102e2e36c4d7c,1,80513,80513
7d1b47dab9c5f2f5064675aa081ccc6a179acfcd9df55421e80f4601292ad1ce,1,3761,3761
4bb043d3e6d11c0629f6846dbc7e90faecbce79aa2393f30974d4a5a3e16dad8,1,6011,6011
9dbf9ec80cafe4750870d29ff544da63a03a4f4428b701b7ef39653778e4f278,2,70146,121472
d24b2123bd7edd46aebee87d33e8c00b6b6237a819b84b8b4f04142319976961,1,177961,177961
12075d5e7d3547bdaacb0904e6ceda5202fc923960d5d6c3edef92ee8e7a5ae7,1,1141,1141
e688d6f977980e08525ac41863880b0ccfd155ae9ee24e086639bd8aa7477c2b,3,61220,92566
0ab9d111e69d7fc4bb28337bc7c52fac66cefb58e46a9f4b33403425307c85e8,1,49438,49438
5dc088922a549450a49253410e8ef0959e4a20fe22483b0f3173b6bb94a7a092,1,25870,25870
7dd9faf1bf228a13318f62af3dbfb72526f44b5f3dde9009b36addc3c3848aa5,1,5279,5279
317c1e17c7a061b809223aaa6eec8cab8e0649fd73878f8c468b89333a327cf3,1,31780,31780
b7b6e316bcac7d948d88abf4af4f4a82ebba357960f84598ad49786ccbee60b3,1,20938,20938
159f258fddb033dc392f68128602d52fe8b3fe8c8ba27f7856e0f482954c0e03,1.5,97971,100961
1f91b3bc9b1fd95595bd74ca2e6c177fc0a9ffc446462bb9199040c6ed8f2a74,1,19545,19545
5ee702d74e9e980bf74d1590f9ab8446ad997bf937f001811c18a9007265940a,1,8358,8358
88224cb6e9e5b2813053cb8bb056ed805197e3c9f7057e3203a234abd83b76ea,1,11083,11083
5ff2049d57966aaa837d65c381ef2e716d384699f6fe653c79a9c2208ad8a9d6,1,9486,9486
1b556256ff8f33ba30a94d6d6559211766e4d582ed3521dab090704e6e3a85e9,1,11310,11310
9de09b3ef62b6b6514ea8b79fd720f8b3e60973e08e2469637a692c4023ea7ff,3,78583,184900
a0901f2dc10d8d8781ddad72fe8ce91cf4cc96a061899971bceb1c2fc74d5659,2,82178,164356
682454ced964a33ed43d159bc46cfd82df1d1722ab0cd28c969dbb4467cec79f,2,63093,126186
efb2fff6f9ce09dfb8428aa49b0bb76ab6366ac1cc4329089201f1232fe997ba,3,66230,143864
7902525749776fb63d09982ae31714a727df24cd5aa0176e38775573bf7867e4,2,64986,129972
a4bc981270a2902abaa91a840fde1e94d6e62cc04a64a1175fc047e48eb85f9a,2,64469,128938
a3a10d32565619b6c33a8fecefc1da1435e710d649b0d1c543c5ad631f95dcdc,2,60197,120394
b79deea3f6794cc46fe8512377d472965d15b81289923c196243e571b824f7d3,1,11215,11215
c94c5b1a541c7e54f6fed10e77290d153aef8f5c52fdec3b795b9d7b5976e829,2,57681,115362
b3202973dcb11371620cbb4204d047ce7da0a09c7b0f5ab0d78d7aab140754a3,2,45164,90328
1c58be8b17736c680dd60695436ebb76b8f567205c56044a1c0e083cb48c09bf,1,5340,5340
41136df7dc565442fa16aaf83bcce67c4a04249ccc66646c75d1605d31320d60,1,83184,83184
0dd6cc3e150437c39be36098d1182550f885105671005bc1eae9c98fdfd0a5d7,1,16148,16148
7037713b2b5d5867fac87653ef07c874c7653bc407f1ee5cd67cfa3e5c75cecc,1,1490,1490
2fd5175eda5ae6010c327c4332d61a8ef45aa82d13a99d085af8093d2b316b1b,1,71948,71948
6baeb6cecb625a98f4fd8817e505bca73bd113c929bcf22ec2b087a9862cf834,1,39872,39872
f03df911ee5fa78e754a71c86570fb9dbe615c0b8e17f074daff21e96fe06f1c,1,45822,45822
abb481e820a21b56d7d31f0f63e9361a3a3f5cc296b2bbfb95f9f03584e9247e,1,31857,25199
31ee0f37fd844ede915cadb75ab55cb38a8345a700934adc315639451345b979,1,20508,20508
80aab511a3317724c07c447343d04cf81b8e4a89a95eea591d913cf881d68105,1,11010,11010
3a4536a44de552bdeb8056a9c15b2c84012ba3219a342844791a1986dfc6c494,2,68,112
46278318117f7faa236aca6612c83fa48feed42de9449ee1380f529a5cf86b2a,1,4991,4991
890d1d5748a47b799901f9fdded72b5800acdca8e1b754858effd263489f2a41,1,18131,18131
2142c7d5da44b92530532af47a06a4693c5c477a620a284d545137fa60e559fb,1,56450,56450
0fb0c5d36d3c3348de4b1bc40fbe9b6f0fb47d14c4b7f37bae0fa007ae5301f2,1,85228,85228
16618d992c30befc413081a3eabbd6ad45b300796b1491647bc48e48a77c8de7,1,57059,57059
1f5fa07f00eb721d2c47f083c3c02571e6badc9434753d59ce2046d3b5cc238e,1,52574,52574
9f49a6ff855faf2688671901d23a632baa8035aa2e80e3f743c4d9f0976a12d7,1,58558,36797
10b269c7ebfc62a076ee6d1598e92eb144a415415c14904e83c0f01972d68122,1,65692,65692
7907c6663a5c454d1f455b9ea379d3b9f9b45aa81b34e0d7d2c38e99e18f8fbd,2,53521,53763
7a2b5bec1edbbaf175c6bf00db3168116c4ed58112758fee997f8af24ad2981e,1,49799,49799
d24b28f12c043e5d638ca14bd67f893f910495b3c0c4dadf72d9cab782e379f4,3,138498,221786
4e77589f82e742d6a7d71daa4f78e3ade27c2355b333e026047ef1f010d79214,1,7261,7261
94b98601f37d3625a2d6a76f7c5e548baee6ad7225baa83f01b8a66a24cb3c4e,1,4779,4779
c916c41608c4e74f73b9fc4ec25452bb73585e9ccff12ab1ca4a45a3a27f7364,1,78251,78251
b6a2484ca6ff79477f4bc90b9bdf2cd8b990169331b3513da67f56901557c184,1,61265,61265
d2aa1a0eb63f01f695fd644829ed42273c92fd8d684cffad856a281a1c82985f,1,10317,10317
856bc46481423655eeca9958be9e103acf8539006e1c46820d9f97afd78e0338,1,13960,13960
b168a14e9a3e2177a840d615c7ea8c9826b17189d8a4da14abc62c2a46e456a3,1,39371,39371
fe0e8a5b930aa3a5c075c5ddab41e40f4701287ccec754f97600072aebfbecbe,1,25573,25573
41a4069aeaf893c130e0cae73aa28f77624f9106e6a42fed351afadceb252cb6,1,26535,26535
4d64c3ae51a49cf5a4205cf5439fd29087ffda2bf1cd4f620eb2c49f63b9c111,1,23696,23696
e5664f189ad1b503f7f555b4bcca8a4ee684f60c66c67b0b83f7ae374c2fe25c,1,95877,95877
f8e3f1b200c200df9a922d58a4f4dc0502e3aef7727325b2910caf33b93e471a,8,166469,374423
a32551861bf9977f4bf82c59c2c3eab23955c42d0bcce931df4e032fa16d84b8,1.5,5225,4283.5
c6e1699634fed2354431658e1d93747eab36e32b0447b0e962b82f70abce7ad1,1,12825,12825
8e4f8068720a897fb0eb85f3f8df2038d01e62a9fc6bbd33e9083c74204ccf65,1,13711,13711
9d871b6f5967a7a78920bc6ef5895467e9b65b91a9e0e3765a9998b4860fac90,2,16547,19255
b4f8290b187746f77a03b1562fe7036808474f39b8f6f53950c44eb0b0e42b0e,3,84884,234543
d8cf53c1fc718e8070d765b52e790678538c76510fbb5f9f8687501f69bfb0bb,1,85610,85610
d430c933faa1cd4a974136c90107bd5d64329ce6cd875b7fc22c82cbd33b758e,1,78633,78633
a61ad9e3d65cb604ff03908fee86bd4e3f3ea4461bb408386192f7e1a19e9a0c,1,56696,56696
5284cf2bdb37e7640aab1d8a6364ba46ccc72846c4ce43e607ab4692a3dfdc9f,2,46346,52230
5f8623e05df482e901dca68e637bb0b5c65d5c3b736e5905fa742ee13a9273f5,1,21336,21336
8b0f62c42772b18d722a6031c31243b390c5f73326e800f0f2954828fcd891bd,1,53580,38636.5
216880f98770786a43455d7e5bc5a849a4eecf0bd1357ccc41b45e8b54ce069d,1,21729,12111.5
5b5e91f401598c4176d271aaf45691ac25bef3f5fdbdd0657220a37112de31c5,1,4914,4914
253c531f37b9f7cdb0a35381bdadfd58d4a43d9fa75331a904106e14cddbc3ae,1,13907,13907
878f8f03a51256a4e438a1762a631aa89c40751c7e31dd6a47e86abb7772b492,1,42225,42225
115c2a5a7805cab1c4fbc952e7ec1685de1d607ca3a7754505afdeab0ca2435c,1,19373,19373
b1161d59d3f3efbd41ecfaa7942d047e961efc65aefec734ea66fc96978eeb96,1,92167,92167
4afc443167cbf4121d9ec5b3688616afaf24812f5410bd8de04e0d6bc0990c99,1,87756,87756
3937ed7352a36f85d6a2c24a4fd34fe5b6c4b6cd36d467da872ff32b583a009c,1,15328,15328
c449514e56d62ce787d6fd888700a6bd5871dbb02b79df773b6ad842ce4362a7,1,79526,79526
13f2bdcfe1dadc87cc4f3fce44c007d365cfedb9f4afc857b262671bdfe21f87,1,9512,9512
10937d529d36352531217ea8bc73e8a855f668155ec28bd3fe434b49bc96097a,1,148619,106601
b610d9f5394721dfa5e5cf8c158790a4e8d02451c5e43380d51212d424cd09bb,1,1062,1062
2036c42fb6fdfe748ec5eb392c358e5278e4895a1e9212b566562ed3dd858e5a,1,6092,6092
f08fcc479010c680d99f93a2b15fac574d536eb9d3ad2fe14478a3d20cbe023a,1,58360,58360
870b68de0c7d5ef3a8ccbf59b6f84b4c0b54c66d7f4bba20c509b299d9c27d31,1,29726,29726
073e232006cd011af0c43c25265ba70139b5bbc446bb5cfce17e7741745f010a,1,85218,85218
3db6029e036f88745cadc5aeb44beb722a20dc53d26c6ad9b3a27f4478607981,1,26417,26417
298d40f86e72cd9b985f9b488fff086e2f82b15c21a2e52b095767dccfd4be0c,1,11339,11339
77db627505535f8cbcdaf25d6f799aea875b0344cb4e04a31d695b3de3a584a3,1,78352,78352
347862cb2efdf47bb41d4ddeee6bd3a735fabd5ec4f4fd234ea1ea4422ef487f,1,9256,9256
54e356edae80f59933cf93051e5da7b2e5ffaab8840c8d2fb36e8e7a1b8ed9f7,1,4664,4664
d2d83559bda56c13fcf540ce09573b8ac2c8b0919c5d8122c9211de1f42eaee6,1,75082,75082
0f50d41960d46598a07a58aadf18b1f45d11187d5f745a92ae9c0a6133fda1fd,1,52552,52552
0e76abc88bc1e9f44a5aa30bc72c11b932607f5d1aaa98e15d45c018ddb16e5c,3,167476,236926
f65a967b319cfdc9f1f8fbeaec08d7d855b9a31bcb887d7ad75cff180c41a56a,1,60416,60416
72351ac8abf9d6460193554bb5da4d6d593642e370dcb5476f61ad474d9e6832,3,97244,142923
4760a032f293f8be27c67879f2242fcdd19a2a673b2de2f0cd8f5ec5460c4491,1,81158,73480
45f55b9dd62dbcc8fd3b64e1118118a35d3b22961fb846a99f68a5edca8f8f80,1,44120,44120
4944fa593ed5f9a93d0cffbb9000743373527e257cc2f779c7de8b8ce5740f74,1,1705696,1705696
f3e2486d7cdd6466553398192cee6c7b98ed693bbf0af7316dc0d7b23800ea08,1,1100262,1100262
7b2c3edd526486665d8ef468cf7fd57fb8e109182fd26d065c77bb2509c0a8a9,1,2447084,2447084
4b3351b28ef3702bd18b643eccd0d456ec3b17502734eb4141f2b1e8578821c4,1,1354780,1354780
e41938f6f77fc39d47cb6ca9af7a1c2e044378fa7a659b532ec73f8d2fff0b5d,1,14436,14436
8a4b1165fb6b5a7b701acf70c793cac6729263e2ff25f0a1f01c34f9c7b7613d,1,4715,4715
cc1cf225e45823f7bfa94279a512dac54ac0c6a15c355f18b255738b4d9ee597,2,73087,100090
cc8f6e2dfb17c65941626d48d490c9bfb41a8db8287ecbd7aaf378c5c92e2426,1,79675,79675
772df1595ca87d8debec457bf98fcd199ad3388468dac468d7d74692d3b7c546,1,80090,80090
0633bcf82f1cb321067c68cb18bfddbc186d1ecde7ae3666095898ce624e2b3b,2,27104,33266
da9beb57b1a82e616a10dd39f858bb81df0491cf941732c61100399e1d86e2df,1,37636,37636
581d084778ab83f6a790df081aed32fd373916c38621ad3e8966fdada0365d70,1,16457,16457
d368ece7f63ec18329feb689acd4edee76acafab76c217b4a7a07a14b4a7441b,2,67650,84411
fb7f9aafc1e2763296d2d152f40ad3102e9efd1bfb60352c634ac0a61a4eb686,1,23912,23912
f54e66ecf08fc14c469e14a38adea85b96236ef2c6a032f11eeaabd86317ab45,2,83172,90474
2139f66cda1c738fd8a07bf8f3cdbcf6db9a3cdb54f945bdc171eff5eca3950c,2,59112,112481
8419780f73ee05eec3dd89d6af825ea52c9c95cea031da7b655ba0e3ede0f325,1,81227,81227
872f79091b0984d1ac18f7469a9b8afac88ca69707a87b55c5d89cce2f51eb7c,2,19557,27161
d5384a837ebf3ea37a4afb0fd4b62e5cabdb8b2044fbe4f1273f97031e724b66,1,79246,43793
e9ee88e893ee8184ad1bf954baf8df1aeb00de1b69cd47208c7e5ae6af691ad8,4,110774,205645.5
6678be183cc33b0432776b8bdf45865790bb701bfae1882ef1005e8cf98ac051,2,15558,29250
a70b5fa08fdc8faf16ec0e3f802de0fb498b7645f14e347e642f428f88bdd1ea,3,83088,169843
c7a12051b121e34121437c64c87a213a9cc0df4ec2e977526864c2d9edbbb9c0,3,37426,77548
a0ef312f3138d4acb7fba2625ba422ade3885f2a8241831ecb048ffc9f2b79f3,1,78827,78827
57475c979aea1806893591b734056ef6602cb585a736ca5856350afda9e3133e,1,12758,12758
854d8b3dc55fa390a9e92ddae0ba782630ae4a9e6fdb4123426f1691145718b8,2,66140,86845
